/* DATA DESCRIPTION:
THIS IS PRELIMINARY RAW DATA! DO NOT USE IN PUBLICATIONS!
FOR PUBLICATIONS VISIT WWW.PANGAEA.DE TO FIND THE VALIDATED DATASET!
Institution: Alfred Wegener Institut, Helmholtz Center for Polar and Marine Research
Station name: DBLK
WMO ID: 00067
PI: Holger Schmithüsen [holger.schmithuesen@awi.de]
Operator: Juliane Hempelt
Cruise: PS113


Coverage:	LATITUDE: -48.73907 * LONGITUDE: -62.15592
	DATE/TIME START: 2018-05-10T11:22:58 * DATE/TIME END: 2018-05-10T13:03:33
	MINIMUM ALTITUDE: 10m * MAXIMUM ALTITUDE: 30081m
*/
Altitude [m]	PPPP [hPa]	TTT [°C]	RH [%]	dd [deg]	ff [m/s]
16899	88.15	-62.38	1.5	260	27.4
16903	88.08	-62.36	1.6	260	27.3
16908	88.01	-62.34	1.6	260	27.2
16913	87.94	-62.31	1.5	260	27.1
16918	87.87	-62.26	1.5	260	27.1
16922	87.81	-62.23	1.6	260	27.0
16927	87.74	-62.22	1.6	260	26.9
16931	87.68	-62.20	1.6	260	26.9
16936	87.62	-62.16	1.6	260	26.8
16940	87.55	-62.16	1.6	260	26.8
16945	87.49	-62.19	1.6	260	26.7
16950	87.42	-62.23	1.6	260	26.6
16954	87.35	-62.26	1.6	260	26.6
16959	87.28	-62.29	1.6	260	26.5
16965	87.21	-62.31	1.6	260	26.5
16970	87.13	-62.32	1.6	260	26.4
16975	87.07	-62.32	1.6	260	26.3
16979	87.00	-62.34	1.6	260	26.3
16984	86.94	-62.36	1.6	260	26.2
16989	86.87	-62.38	1.6	260	26.2
16994	86.80	-62.40	1.6	260	26.1
16999	86.72	-62.43	1.6	260	26.0
17005	86.64	-62.45	1.6	260	26.0
17011	86.56	-62.47	1.6	260	25.9
17016	86.49	-62.49	1.6	260	25.8
17021	86.42	-62.52	1.6	260	25.8
17026	86.35	-62.53	1.6	260	25.7
17031	86.28	-62.53	1.6	260	25.6
17036	86.21	-62.53	1.6	260	25.6
17041	86.14	-62.52	1.6	260	25.5
17045	86.08	-62.50	1.6	260	25.4
17050	86.01	-62.48	1.6	260	25.4
17054	85.95	-62.47	1.5	260	25.3
17060	85.88	-62.45	1.5	260	25.2
17065	85.80	-62.44	1.6	260	25.1
17071	85.72	-62.45	1.6	260	25.1
17076	85.64	-62.48	1.6	260	25.0
17081	85.57	-62.52	1.6	260	24.9
17086	85.50	-62.56	1.6	260	24.9
17092	85.43	-62.60	1.6	260	24.8
17097	85.35	-62.64	1.6	260	24.7
17102	85.28	-62.68	1.6	260	24.7
17107	85.22	-62.71	1.6	260	24.6
17112	85.15	-62.75	1.6	260	24.5
17117	85.08	-62.78	1.6	261	24.5
17122	85.01	-62.81	1.6	261	24.5
17127	84.94	-62.83	1.7	261	24.4
17133	84.86	-62.85	1.7	261	24.4
17138	84.78	-62.89	1.6	261	24.3
17144	84.71	-62.92	1.6	261	24.3
17149	84.63	-62.95	1.6	261	24.3
17154	84.57	-62.98	1.7	261	24.3
17159	84.50	-63.02	1.7	261	24.2
17164	84.44	-63.07	1.6	261	24.2
17169	84.36	-63.11	1.6	261	24.2
17174	84.29	-63.15	1.6	261	24.2
17180	84.22	-63.17	1.6	261	24.2
17185	84.15	-63.13	1.6	261	24.2
17190	84.07	-63.09	1.6	261	24.2
17196	84.00	-63.08	1.6	261	24.2
17201	83.93	-63.13	1.6	261	24.2
17206	83.86	-63.17	1.6	261	24.2
17211	83.79	-63.17	1.6	261	24.2
17216	83.72	-63.13	1.6	261	24.2
17222	83.65	-63.11	1.6	261	24.2
17227	83.57	-63.13	1.5	261	24.2
17232	83.50	-63.16	1.5	261	24.2
17237	83.43	-63.18	1.5	261	24.1
17243	83.36	-63.20	1.6	261	24.1
17248	83.29	-63.25	1.6	261	24.1
17253	83.21	-63.29	1.5	261	24.1
17259	83.14	-63.37	1.5	261	24.1
17264	83.06	-63.47	1.5	261	24.1
17270	82.99	-63.54	1.6	261	24.1
17275	82.92	-63.58	1.7	261	24.1
17281	82.84	-63.60	1.6	261	24.0
17287	82.76	-63.59	1.6	261	24.0
17293	82.68	-63.56	1.6	260	24.0
17298	82.61	-63.54	1.6	260	24.0
17304	82.54	-63.54	1.7	260	24.0
17309	82.46	-63.58	1.7	260	24.0
17315	82.39	-63.64	1.7	260	24.0
17321	82.31	-63.70	1.7	260	24.0
17326	82.23	-63.76	1.8	260	24.0
17332	82.15	-63.81	1.8	260	23.9
17337	82.08	-63.85	1.9	260	23.9
17343	82.01	-63.89	1.9	260	23.9
17348	81.94	-63.94	1.9	260	23.9
17353	81.87	-63.98	1.8	260	23.9
17359	81.79	-64.01	1.8	260	23.9
17365	81.72	-64.05	1.9	260	23.9
17370	81.64	-64.10	1.9	259	23.9
17376	81.56	-64.14	1.8	259	23.9
17382	81.48	-64.14	1.8	259	23.9
17388	81.41	-64.12	1.7	259	23.9
17394	81.33	-64.11	1.7	259	23.9
17399	81.26	-64.08	1.7	259	23.8
17404	81.19	-64.05	1.7	259	23.8
17409	81.12	-64.03	1.7	259	23.8
17414	81.05	-64.05	1.7	259	23.8
17420	80.98	-64.09	1.6	260	23.8
17426	80.90	-64.12	1.6	260	23.7
17431	80.83	-64.11	1.6	260	23.7
17436	80.77	-64.07	1.6	260	23.7
17442	80.70	-64.02	1.6	260	23.7
17447	80.62	-64.01	1.7	260	23.6
17452	80.55	-64.05	1.7	260	23.6
17458	80.48	-64.12	1.7	260	23.6
17463	80.41	-64.16	1.7	260	23.6
17468	80.35	-64.18	1.7	260	23.6
17473	80.28	-64.22	1.7	260	23.6
17477	80.22	-64.29	1.7	260	23.6
17483	80.16	-64.36	1.7	260	23.6
17488	80.08	-64.44	1.8	260	23.6
17494	80.01	-64.48	1.8	260	23.6
17499	79.94	-64.49	1.8	260	23.6
17505	79.87	-64.51	1.8	260	23.6
17510	79.79	-64.53	1.8	260	23.6
17516	79.72	-64.55	1.8	260	23.7
17521	79.66	-64.56	1.8	260	23.7
17526	79.59	-64.57	1.8	260	23.8
17531	79.52	-64.63	1.9	260	23.8
17537	79.44	-64.73	1.9	260	23.8
17543	79.37	-64.83	1.9	260	23.9
17548	79.30	-64.90	1.9	260	23.9
17553	79.24	-64.93	1.9	260	24.0
17558	79.17	-64.91	1.9	260	24.0
17563	79.10	-64.86	1.9	260	24.1
17569	79.03	-64.81	1.9	260	24.2
17575	78.96	-64.81	1.8	260	24.2
17580	78.89	-64.80	1.8	260	24.3
17585	78.83	-64.85	1.8	260	24.3
17590	78.76	-64.93	1.8	260	24.4
17595	78.69	-64.99	1.8	260	24.4
17601	78.62	-65.03	1.8	260	24.5
17606	78.55	-65.08	1.8	260	24.5
17611	78.49	-65.15	1.7	260	24.6
17616	78.42	-65.21	1.8	260	24.6
17621	78.35	-65.27	1.8	260	24.7
17627	78.28	-65.30	1.8	260	24.7
17632	78.22	-65.30	1.8	260	24.8
17637	78.15	-65.27	1.8	260	24.8
17642	78.09	-65.21	1.8	260	24.8
17647	78.03	-65.15	1.8	260	24.9
17652	77.96	-65.10	1.8	260	24.9
17657	77.89	-65.02	1.8	260	24.9
17663	77.82	-64.91	1.8	260	24.9
17669	77.75	-64.80	1.8	260	24.9
17674	77.68	-64.74	1.8	260	25.0
17679	77.62	-64.69	1.9	260	25.0
17683	77.56	-64.64	1.9	260	24.9
17688	77.50	-64.58	2.0	261	24.9
17693	77.44	-64.54	2.0	261	24.9
17698	77.37	-64.54	2.0	261	24.9
17704	77.30	-64.54	1.9	261	24.8
17709	77.24	-64.56	1.9	261	24.8
17714	77.18	-64.61	1.9	261	24.8
17718	77.12	-64.68	1.9	262	24.7
17723	77.05	-64.76	1.9	262	24.7
17728	76.99	-64.81	1.9	262	24.6
17733	76.93	-64.84	1.9	262	24.5
17738	76.87	-64.85	1.9	263	24.5
17743	76.81	-64.85	1.9	263	24.4
17748	76.74	-64.82	1.9	263	24.4
17753	76.68	-64.77	1.9	264	24.3
17757	76.63	-64.71	1.9	264	24.2
17762	76.57	-64.66	1.8	264	24.2
17767	76.50	-64.63	1.8	265	24.1
17773	76.43	-64.63	1.8	265	24.1
17778	76.37	-64.63	1.8	265	24.0
17782	76.32	-64.60	1.8	266	23.9
17786	76.26	-64.55	1.8	266	23.9
17791	76.21	-64.49	1.8	266	23.9
17796	76.14	-64.47	1.8	267	23.8
17802	76.07	-64.51	1.8	267	23.8
17808	75.99	-64.60	1.9	267	23.7
17813	75.93	-64.69	1.9	268	23.7
17818	75.87	-64.76	1.9	268	23.7
17823	75.81	-64.81	1.9	268	23.7
17828	75.75	-64.85	1.9	268	23.7
17833	75.68	-64.87	1.9	269	23.7
17838	75.62	-64.85	1.9	269	23.6
17843	75.56	-64.81	1.9	269	23.6
17848	75.50	-64.77	1.9	270	23.6
17853	75.44	-64.78	1.9	270	23.6
17858	75.37	-64.82	1.8	270	23.6
17863	75.31	-64.86	1.8	270	23.7
17868	75.25	-64.90	1.8	271	23.7
17873	75.19	-64.93	1.8	271	23.7
17877	75.14	-64.96	1.8	271	23.7
17882	75.08	-65.02	1.8	271	23.7
17887	75.02	-65.07	1.8	271	23.7
17892	74.96	-65.11	1.7	272	23.7
17897	74.89	-65.15	1.7	272	23.8
17901	74.84	-65.18	1.7	272	23.8
17906	74.78	-65.19	1.8	272	23.8
17911	74.72	-65.18	1.8	272	23.8
17916	74.66	-65.17	1.8	272	23.9
17920	74.61	-65.20	1.7	272	23.9
17925	74.55	-65.24	1.7	272	23.9
17930	74.48	-65.26	1.7	272	24.0
17935	74.42	-65.23	1.7	272	24.0
17940	74.37	-65.15	1.7	272	24.1
17944	74.31	-65.08	1.7	272	24.1
17948	74.26	-65.07	1.7	272	24.2
17953	74.21	-65.11	1.7	272	24.2
17957	74.15	-65.16	1.7	272	24.3
17962	74.09	-65.17	1.7	272	24.3
17967	74.03	-65.13	1.7	272	24.4
17972	73.97	-65.11	1.7	272	24.4
17977	73.92	-65.13	1.7	272	24.4
17981	73.87	-65.14	1.7	272	24.5
17985	73.81	-65.16	1.7	272	24.5
17990	73.76	-65.21	1.6	272	24.6
17994	73.70	-65.26	1.7	272	24.6
17999	73.65	-65.29	1.7	272	24.7
18004	73.59	-65.25	1.8	272	24.7
18009	73.53	-65.12	1.8	272	24.8
18014	73.46	-64.96	1.8	272	24.8
18019	73.40	-64.84	1.7	272	24.9
18024	73.34	-64.79	1.7	272	24.9
18029	73.28	-64.76	1.8	272	24.9
18034	73.23	-64.72	1.8	272	25.0
18039	73.17	-64.68	1.8	272	25.0
18043	73.11	-64.67	1.8	272	25.0
18047	73.07	-64.69	1.8	272	25.1
18051	73.03	-64.73	1.8	272	25.1
18055	72.97	-64.77	1.8	272	25.2
18060	72.91	-64.79	1.8	272	25.2
18066	72.85	-64.78	1.8	272	25.2
18071	72.79	-64.77	1.8	272	25.3
18076	72.72	-64.79	1.8	272	25.3
18081	72.66	-64.82	1.9	272	25.4
18086	72.60	-64.83	1.9	271	25.4
18091	72.54	-64.82	1.8	271	25.5
18095	72.49	-64.82	1.8	271	25.5
18100	72.44	-64.86	1.8	271	25.6
18104	72.39	-64.94	1.9	271	25.6
18109	72.33	-65.02	1.9	271	25.7
18114	72.28	-65.07	1.9	271	25.7
18118	72.22	-65.07	1.9	271	25.8
18123	72.17	-65.06	1.8	271	25.9
18127	72.11	-65.08	1.8	271	25.9
18132	72.05	-65.10	1.8	271	26.0
18137	72.00	-65.11	1.8	271	26.1
18141	71.95	-65.14	1.8	270	26.1
18146	71.89	-65.17	1.8	270	26.2
18151	71.84	-65.20	1.8	270	26.2
18156	71.78	-65.23	1.8	270	26.3
18161	71.72	-65.25	1.7	270	26.4
18166	71.66	-65.24	1.7	270	26.4
18171	71.60	-65.25	1.6	270	26.5
18175	71.55	-65.26	1.6	269	26.5
18180	71.49	-65.23	1.7	269	26.5
18185	71.43	-65.18	1.7	269	26.6
18190	71.38	-65.10	1.6	269	26.6
18194	71.32	-65.01	1.6	269	26.6
18199	71.27	-64.95	1.5	268	26.6
18203	71.22	-64.94	1.5	268	26.7
18208	71.17	-64.96	1.5	268	26.7
18212	71.11	-64.99	1.5	268	26.7
18217	71.06	-64.98	1.5	267	26.7
18221	71.01	-64.94	1.6	267	26.7
18226	70.96	-64.87	1.6	267	26.7
18230	70.90	-64.78	1.6	267	26.7
18235	70.85	-64.66	1.6	266	26.6
18240	70.80	-64.52	1.6	266	26.6
18244	70.74	-64.38	1.5	266	26.6
18249	70.68	-64.29	1.5	266	26.6
18255	70.62	-64.25	1.5	265	26.6
18260	70.56	-64.24	1.6	265	26.5
18264	70.51	-64.20	1.6	265	26.5
18269	70.46	-64.15	1.6	265	26.5
18274	70.40	-64.10	1.6	265	26.5
18279	70.34	-64.08	1.6	264	26.5
18284	70.29	-64.07	1.6	264	26.5
18288	70.23	-64.08	1.7	264	26.4
18293	70.18	-64.09	1.7	264	26.4
18298	70.13	-64.10	1.7	264	26.4
18303	70.07	-64.11	1.7	263	26.5
18307	70.02	-64.12	1.7	263	26.5
18312	69.97	-64.13	1.7	263	26.5
18316	69.92	-64.13	1.7	263	26.5
18320	69.87	-64.10	1.7	263	26.5
18324	69.82	-64.06	1.7	262	26.5
18329	69.77	-64.05	1.7	262	26.6
18334	69.72	-64.07	1.7	262	26.6
18339	69.66	-64.09	1.7	262	26.7
18344	69.60	-64.10	1.7	262	26.7
18349	69.54	-64.11	1.7	261	26.7
18354	69.48	-64.12	1.7	261	26.8
18359	69.42	-64.13	1.7	261	26.8
18365	69.37	-64.15	1.7	261	26.9
18370	69.31	-64.19	1.7	261	27.0
18375	69.25	-64.24	1.7	261	27.0
18380	69.19	-64.29	1.7	260	27.1
18385	69.14	-64.32	1.6	260	27.1
18390	69.08	-64.35	1.6	260	27.2
18394	69.03	-64.39	1.6	260	27.2
18399	68.97	-64.45	1.6	260	27.3
18405	68.91	-64.54	1.6	259	27.3
18411	68.84	-64.61	1.6	259	27.4
18416	68.79	-64.64	1.6	259	27.4
18420	68.73	-64.63	1.6	259	27.4
18424	68.69	-64.62	1.6	259	27.5
18429	68.64	-64.62	1.5	259	27.5
18434	68.58	-64.63	1.5	259	27.5
18439	68.52	-64.65	1.5	258	27.6
18445	68.46	-64.68	1.6	258	27.6
18450	68.40	-64.70	1.6	258	27.6
18455	68.35	-64.72	1.6	258	27.6
18460	68.29	-64.77	1.6	258	27.6
18465	68.23	-64.81	1.6	258	27.6
18470	68.18	-64.83	1.6	258	27.6
18475	68.12	-64.83	1.6	257	27.6
18481	68.06	-64.81	1.6	257	27.6
18486	68.00	-64.79	1.6	257	27.6
18491	67.95	-64.77	1.6	257	27.6
18496	67.89	-64.78	1.6	257	27.6
18500	67.84	-64.79	1.6	257	27.6
18505	67.79	-64.81	1.6	257	27.6
18510	67.73	-64.83	1.6	257	27.6
18515	67.67	-64.84	1.6	257	27.5
18520	67.62	-64.83	1.6	256	27.5
18524	67.57	-64.84	1.6	256	27.5
18528	67.53	-64.87	1.6	256	27.5
18533	67.48	-64.91	1.6	256	27.4
18538	67.42	-64.95	1.6	256	27.4
18543	67.36	-65.01	1.6	256	27.3
18549	67.30	-65.07	1.6	256	27.3
18555	67.23	-65.13	1.6	256	27.2
18560	67.18	-65.19	1.6	256	27.2
18564	67.13	-65.24	1.6	255	27.1
18569	67.08	-65.26	1.6	255	27.1
18574	67.03	-65.28	1.6	255	27.0
18579	66.96	-65.28	1.6	255	27.0
18585	66.90	-65.26	1.6	255	26.9
18591	66.84	-65.26	1.6	255	26.8
18596	66.78	-65.26	1.6	255	26.7
18601	66.72	-65.24	1.6	255	26.7
18606	66.67	-65.21	1.6	255	26.6
18610	66.62	-65.19	1.6	254	26.5
18615	66.57	-65.19	1.6	254	26.4
18620	66.52	-65.20	1.6	254	26.4
18626	66.46	-65.22	1.6	254	26.3
18632	66.39	-65.25	1.6	254	26.2
18637	66.33	-65.28	1.6	254	26.1
18643	66.27	-65.31	1.6	254	26.1
18648	66.22	-65.34	1.6	254	26.0
18652	66.17	-65.36	1.6	254	25.9
18656	66.12	-65.36	1.6	253	25.8
18661	66.07	-65.36	1.6	253	25.8
18666	66.02	-65.37	1.6	253	25.7
18670	65.97	-65.38	1.6	253	25.7
18675	65.92	-65.39	1.6	253	25.6
18680	65.86	-65.37	1.6	253	25.5
18685	65.81	-65.31	1.6	253	25.5
18691	65.75	-65.25	1.6	252	25.4
18696	65.69	-65.19	1.6	252	25.4
18701	65.64	-65.15	1.6	252	25.3
18706	65.58	-65.12	1.6	252	25.3
18711	65.53	-65.10	1.6	252	25.2
18715	65.48	-65.10	1.6	252	25.1
18720	65.43	-65.11	1.6	252	25.1
18726	65.38	-65.13	1.6	251	25.0
18731	65.32	-65.12	1.6	251	24.9
18737	65.26	-65.10	1.6	251	24.9
18742	65.20	-65.07	1.6	251	24.8
18747	65.15	-65.07	1.6	251	24.7
18751	65.10	-65.08	1.6	251	24.6
18756	65.05	-65.07	1.6	251	24.5
18761	65.00	-65.06	1.6	251	24.4
18765	64.95	-65.07	1.5	250	24.3
18770	64.90	-65.08	1.5	250	24.1
18775	64.84	-65.10	1.5	250	24.0
18781	64.79	-65.09	1.5	250	23.9
18786	64.73	-65.06	1.5	250	23.7
18791	64.68	-65.02	1.5	250	23.6
18796	64.63	-64.99	1.5	250	23.5
18800	64.58	-64.94	1.5	250	23.3
18805	64.53	-64.87	1.5	250	23.2
18809	64.48	-64.76	1.5	250	23.0
18814	64.43	-64.60	1.5	250	22.8
18819	64.38	-64.45	1.5	250	22.7
18824	64.33	-64.32	1.5	250	22.5
18829	64.28	-64.22	1.4	250	22.4
18834	64.22	-64.13	1.4	250	22.2
18839	64.17	-64.05	1.4	250	22.0
18843	64.13	-63.97	1.4	250	21.8
18848	64.08	-63.91	1.5	250	21.7
18852	64.03	-63.90	1.5	250	21.5
18857	63.98	-63.94	1.5	251	21.3
18863	63.92	-64.00	1.5	251	21.2
18868	63.86	-64.04	1.5	251	21.0
18874	63.80	-64.02	1.5	251	20.8
18880	63.75	-63.95	1.5	252	20.7
18885	63.69	-63.85	1.5	252	20.5
18890	63.64	-63.76	1.5	252	20.4
18894	63.59	-63.66	1.5	252	20.2
18899	63.54	-63.56	1.4	253	20.1
18905	63.49	-63.47	1.4	253	19.9
18910	63.44	-63.42	1.4	253	19.8
18915	63.38	-63.37	1.4	254	19.6
18921	63.32	-63.35	1.4	254	19.5
18926	63.26	-63.35	1.4	255	19.4
18932	63.21	-63.34	1.5	255	19.2
18938	63.15	-63.33	1.5	255	19.1
18943	63.09	-63.30	1.5	256	19.0
18949	63.03	-63.27	1.5	256	18.9
18954	62.97	-63.24	1.5	257	18.8
18960	62.92	-63.21	1.5	257	18.7
18965	62.87	-63.19	1.5	258	18.7
18971	62.81	-63.21	1.5	258	18.6
18977	62.74	-63.26	1.5	258	18.5
18983	62.68	-63.32	1.5	259	18.5
18989	62.62	-63.37	1.5	259	18.4
18995	62.56	-63.43	1.6	260	18.4
19000	62.51	-63.45	1.6	260	18.3
19005	62.46	-63.41	1.6	261	18.3
19009	62.41	-63.33	1.6	261	18.3
19014	62.37	-63.30	1.6	262	18.3
19018	62.33	-63.34	1.6	262	18.3
19022	62.28	-63.38	1.6	263	18.3
19027	62.23	-63.42	1.6	263	18.3
19031	62.19	-63.46	1.6	264	18.3
19036	62.15	-63.50	1.6	264	18.3
19040	62.10	-63.55	1.6	265	18.4
19046	62.05	-63.60	1.6	265	18.4
19050	62.00	-63.66	1.6	266	18.4
19055	61.95	-63.73	1.5	266	18.5
19060	61.90	-63.79	1.5	267	18.5
19064	61.86	-63.85	1.5	267	18.6
19069	61.81	-63.86	1.5	267	18.6
19073	61.77	-63.83	1.4	268	18.6
19077	61.72	-63.78	1.4	268	18.7
19082	61.68	-63.74	1.4	269	18.7
19086	61.64	-63.70	1.3	269	18.8
19091	61.59	-63.64	1.3	270	18.8
19095	61.54	-63.57	1.3	270	18.9
19100	61.50	-63.49	1.3	270	18.9
19104	61.46	-63.44	1.3	271	18.9
19109	61.41	-63.44	1.3	271	19.0
19113	61.36	-63.47	1.3	271	19.0
19118	61.32	-63.50	1.3	272	19.0
19122	61.27	-63.52	1.3	272	19.1
19126	61.24	-63.52	1.3	272	19.1
19130	61.20	-63.50	1.4	273	19.1
19135	61.15	-63.47	1.4	273	19.2
19139	61.11	-63.43	1.4	273	19.2
19144	61.06	-63.42	1.4	274	19.2
19148	61.02	-63.44	1.4	274	19.3
19153	60.97	-63.47	1.4	274	19.3
19158	60.92	-63.50	1.4	275	19.3
19162	60.88	-63.54	1.4	275	19.3
19166	60.83	-63.55	1.4	275	19.4
19171	60.79	-63.51	1.4	275	19.4
19176	60.74	-63.48	1.4	276	19.4
19181	60.70	-63.47	1.4	276	19.5
19185	60.65	-63.47	1.4	276	19.5
19189	60.61	-63.48	1.4	277	19.6
19193	60.57	-63.48	1.4	277	19.6
19198	60.52	-63.47	1.4	277	19.7
19203	60.47	-63.45	1.4	277	19.7
19208	60.43	-63.43	1.4	278	19.8
19212	60.39	-63.42	1.4	278	19.8
19215	60.35	-63.42	1.4	278	19.9
19219	60.31	-63.42	1.4	278	20.0
19224	60.26	-63.43	1.4	278	20.0
19229	60.22	-63.44	1.4	279	20.1
19234	60.17	-63.43	1.4	279	20.2
19239	60.12	-63.43	1.4	279	20.2
19243	60.08	-63.45	1.4	279	20.3
19248	60.03	-63.47	1.4	279	20.4
19252	59.99	-63.49	1.4	279	20.4
19256	59.95	-63.51	1.4	279	20.5
19260	59.92	-63.51	1.4	280	20.6
19263	59.88	-63.51	1.4	280	20.6
19268	59.84	-63.47	1.4	280	20.7
19273	59.79	-63.41	1.4	280	20.7
19278	59.74	-63.35	1.4	280	20.8
19282	59.70	-63.32	1.4	280	20.8
19286	59.66	-63.31	1.4	280	20.9
19291	59.61	-63.34	1.4	280	20.9
19296	59.57	-63.38	1.4	280	21.0
19300	59.53	-63.42	1.4	280	21.0
19304	59.48	-63.45	1.4	280	21.0
19308	59.45	-63.46	1.5	280	21.1
19312	59.41	-63.44	1.4	280	21.1
19316	59.37	-63.44	1.4	280	21.1
19320	59.33	-63.45	1.4	280	21.1
19324	59.29	-63.44	1.5	280	21.1
19328	59.25	-63.39	1.5	280	21.2
19333	59.21	-63.30	1.5	280	21.2
19337	59.17	-63.18	1.5	280	21.2
19341	59.13	-63.07	1.5	280	21.2
19345	59.09	-63.00	1.5	280	21.2
19350	59.04	-63.00	1.5	280	21.2
19355	58.99	-62.99	1.4	280	21.2
19360	58.95	-63.02	1.4	280	21.2
19364	58.91	-63.08	1.4	280	21.3
19368	58.87	-63.13	1.4	280	21.3
19372	58.83	-63.17	1.5	280	21.3
19376	58.79	-63.18	1.4	280	21.3
19380	58.76	-63.17	1.4	280	21.4
19383	58.72	-63.17	1.4	280	21.4
19387	58.69	-63.17	1.4	280	21.5
19391	58.65	-63.16	1.4	280	21.5
19395	58.61	-63.10	1.4	280	21.6
19399	58.58	-63.05	1.4	280	21.7
19403	58.54	-63.05	1.3	280	21.8
19407	58.50	-63.08	1.3	281	21.8
19411	58.46	-63.09	1.3	281	21.9
19416	58.41	-63.06	1.3	281	22.0
19421	58.36	-62.97	1.3	281	22.1
19427	58.31	-62.86	1.3	281	22.2
19431	58.27	-62.81	1.3	281	22.3
19435	58.23	-62.82	1.3	281	22.4
19439	58.19	-62.83	1.3	281	22.5
19443	58.15	-62.88	1.3	281	22.6
19447	58.12	-62.92	1.4	281	22.7
19452	58.08	-62.95	1.3	281	22.8
19456	58.03	-62.98	1.3	281	22.9
19461	57.99	-63.01	1.3	281	22.9
19465	57.95	-63.03	1.3	281	23.0
19468	57.92	-63.08	1.3	281	23.1
19472	57.89	-63.13	1.3	281	23.1
19476	57.85	-63.16	1.3	281	23.2
19481	57.80	-63.14	1.3	281	23.2
19486	57.75	-63.14	1.3	280	23.2
19490	57.71	-63.19	1.2	280	23.3
19495	57.67	-63.23	1.3	280	23.3
19500	57.62	-63.27	1.3	280	23.3
19506	57.57	-63.26	1.3	279	23.3
19511	57.52	-63.16	1.3	279	23.3
19515	57.48	-63.05	1.2	279	23.3
19520	57.44	-62.96	1.2	278	23.2
19524	57.39	-62.89	1.2	278	23.2
19530	57.34	-62.86	1.2	278	23.2
19535	57.29	-62.83	1.2	277	23.2
19540	57.25	-62.79	1.2	277	23.1
19545	57.20	-62.74	1.2	276	23.1
19550	57.16	-62.73	1.2	276	23.1
19554	57.11	-62.77	1.2	275	23.0
19559	57.07	-62.85	1.3	275	23.0
19564	57.02	-62.91	1.3	274	23.0
19570	56.97	-62.91	1.3	274	23.0
19574	56.93	-62.87	1.3	273	23.0
19579	56.88	-62.82	1.3	273	23.0
19584	56.84	-62.78	1.3	272	23.0
19588	56.80	-62.77	1.3	272	23.0
19593	56.76	-62.78	1.3	271	23.0
19598	56.71	-62.80	1.4	271	23.0
19604	56.66	-62.81	1.4	270	23.1
19608	56.62	-62.81	1.4	270	23.1
19612	56.58	-62.79	1.4	270	23.2
19617	56.54	-62.77	1.4	269	23.2
19622	56.49	-62.77	1.4	269	23.3
19627	56.44	-62.76	1.4	268	23.3
19632	56.39	-62.75	1.4	268	23.4
19638	56.35	-62.79	1.4	268	23.5
19643	56.30	-62.86	1.4	267	23.5
19648	56.25	-62.90	1.4	267	23.6
19653	56.21	-62.88	1.4	267	23.7
19658	56.16	-62.82	1.4	266	23.7
19663	56.11	-62.78	1.3	266	23.8
19668	56.07	-62.78	1.3	266	23.8
19673	56.02	-62.81	1.3	265	23.9
19679	55.97	-62.82	1.3	265	23.9
19685	55.91	-62.80	1.3	265	23.9
19691	55.86	-62.78	1.3	265	23.9
19696	55.81	-62.80	1.3	264	24.0
19701	55.77	-62.86	1.3	264	23.9
19707	55.72	-62.91	1.3	264	23.9
19712	55.67	-62.90	1.3	264	23.9
19717	55.62	-62.83	1.3	264	23.9
19722	55.58	-62.72	1.3	263	23.8
19727	55.54	-62.64	1.2	263	23.8
19732	55.49	-62.60	1.2	263	23.7
19738	55.44	-62.59	1.2	263	23.7
19743	55.39	-62.55	1.3	262	23.6
19748	55.35	-62.47	1.3	262	23.6
19753	55.31	-62.38	1.3	262	23.5
19758	55.26	-62.28	1.3	262	23.4
19763	55.21	-62.24	1.2	262	23.3
19769	55.16	-62.26	1.2	261	23.3
19775	55.10	-62.29	1.3	261	23.2
19781	55.05	-62.36	1.3	261	23.2
19787	55.00	-62.43	1.3	261	23.1
19792	54.95	-62.45	1.3	261	23.1
19797	54.91	-62.45	1.3	261	23.0
19802	54.86	-62.45	1.3	260	23.0
19808	54.81	-62.45	1.4	260	23.0
19813	54.76	-62.49	1.4	260	22.9
19819	54.71	-62.56	1.4	260	22.9
19825	54.66	-62.63	1.4	260	22.9
19830	54.61	-62.69	1.4	260	22.9
19835	54.57	-62.70	1.4	260	23.0
19840	54.53	-62.68	1.4	259	23.0
19846	54.48	-62.66	1.4	259	23.0
19852	54.42	-62.68	1.4	259	23.1
19858	54.37	-62.70	1.4	259	23.1
19863	54.32	-62.71	1.4	259	23.1
19869	54.27	-62.75	1.4	259	23.2
19875	54.22	-62.78	1.4	259	23.2
19880	54.17	-62.82	1.4	259	23.3
19886	54.12	-62.85	1.4	259	23.3
19891	54.07	-62.88	1.4	259	23.4
19898	54.02	-62.92	1.4	258	23.4
19903	53.97	-62.96	1.4	258	23.5
19909	53.92	-62.98	1.4	258	23.6
19915	53.87	-62.98	1.3	258	23.6
19921	53.82	-62.99	1.3	258	23.7
19927	53.76	-63.02	1.3	258	23.7
19933	53.71	-63.04	1.3	258	23.8
19939	53.66	-63.05	1.3	257	23.8
19944	53.61	-63.06	1.3	257	23.9
19949	53.57	-63.07	1.3	257	23.9
19954	53.52	-63.10	1.3	257	23.9
19960	53.47	-63.15	1.2	257	24.0
