/* DATA DESCRIPTION:
THIS IS PRELIMINARY RAW DATA! DO NOT USE IN PUBLICATIONS!
FOR PUBLICATIONS VISIT WWW.PANGAEA.DE TO FIND THE VALIDATED DATASET!
Institution: Alfred Wegener Institut, Helmholtz Center for Polar and Marine Research
Station name: DBLK
WMO ID: 00067
PI: Holger Schmithüsen [holger.schmithuesen@awi.de]
Operator: Juliane Hempelt
Cruise: PS113


Coverage:	LATITUDE: -19.66389 * LONGITUDE: -33.65251
	DATE/TIME START: 2018-05-19T11:10:13 * DATE/TIME END: 2018-05-19T12:45:55
	MINIMUM ALTITUDE: 10m * MAXIMUM ALTITUDE: 31196m
*/
Altitude [m]	PPPP [hPa]	TTT [°C]	RH [%]	dd [deg]	ff [m/s]
17980	77.84	-72.87	5.0	314	7.8
17985	77.78	-72.83	5.0	313	7.6
17990	77.70	-72.79	4.9	312	7.4
17996	77.63	-72.78	4.9	311	7.2
18001	77.56	-72.78	4.9	310	7.1
18006	77.49	-72.78	4.9	308	6.9
18011	77.42	-72.79	4.9	307	6.7
18016	77.36	-72.80	4.9	306	6.6
18022	77.29	-72.82	4.8	304	6.4
18027	77.22	-72.83	4.8	303	6.3
18032	77.14	-72.86	4.7	301	6.2
18038	77.07	-72.88	4.7	299	6.0
18043	77.01	-72.90	4.6	298	5.9
18048	76.95	-72.92	4.5	296	5.8
18052	76.88	-72.94	4.5	294	5.6
18058	76.81	-72.95	4.4	292	5.5
18064	76.74	-72.95	4.4	291	5.4
18069	76.67	-72.94	4.3	289	5.3
18073	76.61	-72.92	4.2	287	5.2
18078	76.55	-72.92	4.1	285	5.1
18083	76.49	-72.92	4.1	283	5.1
18088	76.42	-72.91	4.1	281	5.0
18093	76.35	-72.91	4.0	280	4.9
18098	76.29	-72.90	3.9	278	4.8
18103	76.22	-72.89	3.9	276	4.7
18108	76.15	-72.87	3.8	275	4.6
18113	76.09	-72.85	3.8	274	4.6
18119	76.02	-72.84	3.7	273	4.5
18124	75.95	-72.85	3.6	272	4.4
18128	75.89	-72.86	3.5	271	4.3
18133	75.83	-72.86	3.5	270	4.2
18139	75.76	-72.86	3.4	270	4.1
18144	75.69	-72.84	3.4	270	4.0
18149	75.62	-72.80	3.4	270	3.9
18155	75.55	-72.74	3.3	270	3.8
18160	75.49	-72.67	3.3	271	3.6
18165	75.42	-72.60	3.2	271	3.5
18169	75.36	-72.52	3.2	272	3.4
18175	75.30	-72.45	3.1	274	3.3
18180	75.22	-72.40	3.1	275	3.1
18186	75.15	-72.38	3.0	277	3.0
18192	75.08	-72.38	3.0	279	2.8
18197	75.01	-72.38	2.9	281	2.7
18202	74.94	-72.38	2.9	284	2.6
18207	74.88	-72.37	2.9	286	2.5
18212	74.82	-72.37	2.8	289	2.3
18218	74.75	-72.35	2.8	292	2.2
18223	74.68	-72.33	2.8	296	2.1
18229	74.61	-72.28	2.8	299	2.0
18234	74.54	-72.20	2.7	303	1.8
18239	74.48	-72.11	2.7	307	1.7
18244	74.41	-72.03	2.6	311	1.6
18249	74.34	-71.98	2.6	316	1.5
18255	74.28	-71.94	2.6	321	1.4
18259	74.22	-71.90	2.6	326	1.3
18264	74.16	-71.85	2.6	331	1.3
18270	74.09	-71.79	2.6	337	1.2
18275	74.02	-71.71	2.6	343	1.1
18280	73.95	-71.60	2.6	349	1.0
18285	73.90	-71.45	2.6	356	1.0
18289	73.85	-71.27	2.6	  3	0.9
18294	73.79	-71.07	2.6	 11	0.9
18299	73.72	-70.89	2.6	 18	0.8
18304	73.66	-70.74	2.6	 26	0.8
18310	73.59	-70.61	2.6	 33	0.8
18315	73.53	-70.49	2.6	 40	0.8
18320	73.47	-70.36	2.6	 46	0.8
18325	73.40	-70.22	2.6	 51	0.8
18330	73.34	-70.06	2.7	 56	0.8
18336	73.27	-69.89	2.7	 60	0.8
18341	73.20	-69.74	2.7	 63	0.8
18346	73.14	-69.62	2.7	 66	0.8
18351	73.08	-69.54	2.7	 68	0.8
18357	73.01	-69.50	2.7	 69	0.8
18363	72.94	-69.50	2.7	 70	0.8
18368	72.88	-69.52	2.7	 70	0.8
18373	72.82	-69.55	2.7	 70	0.7
18378	72.75	-69.57	2.7	 69	0.7
18383	72.69	-69.60	2.7	 68	0.7
18388	72.63	-69.63	2.7	 65	0.6
18393	72.56	-69.68	2.6	 62	0.6
18398	72.51	-69.73	2.6	 57	0.5
18403	72.45	-69.77	2.6	 51	0.5
18408	72.38	-69.81	2.6	 43	0.5
18413	72.32	-69.84	2.5	 34	0.4
18418	72.27	-69.87	2.5	 25	0.4
18422	72.21	-69.89	2.5	 14	0.4
18427	72.15	-69.92	2.4	  5	0.5
18432	72.09	-69.94	2.4	356	0.5
18437	72.03	-69.97	2.4	349	0.5
18442	71.97	-70.00	2.3	343	0.6
18447	71.91	-70.02	2.3	338	0.7
18452	71.85	-70.05	2.2	335	0.7
18457	71.79	-70.08	2.2	332	0.8
18462	71.73	-70.11	2.1	330	0.9
18467	71.67	-70.14	2.1	328	1.0
18472	71.61	-70.16	2.1	327	1.0
18476	71.56	-70.18	2.1	327	1.1
18481	71.50	-70.20	2.1	326	1.2
18485	71.45	-70.25	2.0	326	1.3
18490	71.39	-70.30	2.0	326	1.4
18496	71.32	-70.36	2.0	326	1.5
18501	71.26	-70.40	1.9	326	1.6
18506	71.20	-70.42	1.9	327	1.7
18511	71.14	-70.45	1.9	327	1.8
18516	71.08	-70.49	1.9	327	1.9
18521	71.02	-70.52	1.9	328	2.0
18526	70.96	-70.54	1.9	328	2.1
18531	70.90	-70.56	1.8	329	2.2
18536	70.84	-70.61	1.8	329	2.4
18541	70.78	-70.65	1.8	329	2.5
18546	70.72	-70.67	1.8	330	2.6
18552	70.65	-70.70	1.8	330	2.7
18557	70.59	-70.70	1.8	331	2.8
18562	70.53	-70.71	1.8	331	2.9
18567	70.47	-70.72	1.8	331	3.0
18573	70.41	-70.74	1.8	332	3.1
18577	70.35	-70.77	1.8	332	3.2
18582	70.29	-70.78	1.8	332	3.3
18587	70.23	-70.79	1.8	333	3.4
18593	70.17	-70.81	1.8	333	3.4
18598	70.10	-70.82	1.8	334	3.5
18603	70.04	-70.84	1.8	334	3.6
18609	69.98	-70.86	1.8	335	3.7
18613	69.92	-70.85	1.8	335	3.7
18618	69.86	-70.84	1.8	336	3.8
18623	69.80	-70.82	1.8	337	3.9
18628	69.74	-70.81	1.8	338	3.9
18633	69.69	-70.79	1.8	338	4.0
18638	69.63	-70.78	1.8	339	4.0
18643	69.57	-70.78	1.8	340	4.1
18648	69.51	-70.79	1.8	341	4.2
18653	69.46	-70.81	1.8	342	4.2
18658	69.39	-70.81	1.8	343	4.3
18664	69.33	-70.79	1.8	344	4.4
18670	69.26	-70.75	1.9	345	4.5
18675	69.20	-70.69	1.8	346	4.5
18679	69.15	-70.63	1.8	347	4.6
18684	69.09	-70.58	1.8	348	4.7
18689	69.03	-70.51	1.8	349	4.8
18694	68.97	-70.42	1.8	350	4.9
18699	68.92	-70.30	1.8	351	5.0
18704	68.86	-70.17	1.9	352	5.1
18709	68.80	-70.08	1.9	353	5.2
18715	68.74	-70.04	1.9	354	5.3
18720	68.68	-70.03	1.9	354	5.3
18725	68.62	-70.04	1.9	355	5.4
18730	68.56	-70.06	1.9	355	5.5
18735	68.51	-70.09	1.9	356	5.6
18740	68.44	-70.12	1.9	356	5.6
18746	68.37	-70.17	1.9	356	5.7
18752	68.31	-70.23	1.9	357	5.7
18757	68.25	-70.28	1.9	357	5.7
18763	68.18	-70.32	1.9	357	5.7
18768	68.13	-70.36	1.9	357	5.7
18772	68.07	-70.37	1.9	357	5.7
18776	68.03	-70.38	1.8	357	5.6
18781	67.97	-70.36	1.8	357	5.6
18786	67.92	-70.34	1.8	356	5.5
18792	67.85	-70.27	1.8	356	5.5
18797	67.79	-70.20	1.8	356	5.4
18802	67.73	-70.13	1.8	355	5.3
18807	67.68	-70.05	1.8	355	5.2
18812	67.62	-69.94	1.8	354	5.0
18817	67.57	-69.81	1.7	354	4.9
18821	67.51	-69.65	1.7	353	4.8
18826	67.46	-69.47	1.7	352	4.6
18831	67.41	-69.33	1.7	351	4.4
18836	67.35	-69.25	1.7	350	4.3
18841	67.29	-69.22	1.7	349	4.1
18847	67.23	-69.23	1.7	348	3.9
18852	67.17	-69.24	1.7	347	3.8
18856	67.12	-69.25	1.7	345	3.6
18861	67.06	-69.25	1.7	344	3.4
18867	67.00	-69.25	1.6	342	3.2
18872	66.94	-69.25	1.6	341	3.1
18877	66.88	-69.24	1.6	339	2.9
18883	66.82	-69.23	1.6	337	2.7
18888	66.77	-69.21	1.6	335	2.6
18893	66.71	-69.17	1.6	333	2.4
18898	66.65	-69.11	1.6	331	2.3
18903	66.59	-69.03	1.6	329	2.1
18908	66.54	-68.95	1.6	327	1.9
18913	66.48	-68.88	1.6	325	1.8
18919	66.42	-68.81	1.6	322	1.7
18924	66.37	-68.73	1.6	320	1.5
18928	66.31	-68.64	1.6	318	1.4
18933	66.26	-68.52	1.6	316	1.2
18939	66.20	-68.39	1.6	314	1.1
18944	66.15	-68.29	1.6	313	1.0
18948	66.09	-68.24	1.6	312	0.9
18953	66.04	-68.23	1.6	312	0.7
18958	65.99	-68.23	1.6	313	0.6
18962	65.94	-68.23	1.6	315	0.5
18967	65.89	-68.23	1.6	322	0.3
18972	65.83	-68.22	1.6	338	0.2
18978	65.77	-68.21	1.6	 14	0.2
18983	65.71	-68.21	1.6	 52	0.2
18989	65.65	-68.19	1.6	 70	0.3
18994	65.59	-68.17	1.6	 77	0.5
19000	65.53	-68.16	1.6	 81	0.6
19004	65.48	-68.17	1.6	 83	0.8
19009	65.43	-68.16	1.6	 83	0.9
19014	65.38	-68.16	1.5	 84	1.1
19019	65.33	-68.14	1.5	 83	1.3
19024	65.27	-68.12	1.5	 83	1.4
19029	65.21	-68.10	1.5	 83	1.6
19035	65.15	-68.09	1.5	 82	1.7
19041	65.08	-68.10	1.5	 82	1.9
19047	65.02	-68.11	1.5	 82	2.1
19052	64.96	-68.13	1.5	 81	2.2
19057	64.90	-68.16	1.5	 81	2.4
19062	64.85	-68.18	1.5	 80	2.5
19067	64.80	-68.18	1.5	 80	2.7
19072	64.74	-68.18	1.4	 80	2.8
19078	64.68	-68.15	1.5	 80	2.9
19083	64.62	-68.12	1.5	 79	3.1
19089	64.57	-68.09	1.4	 79	3.2
19093	64.52	-68.07	1.4	 79	3.3
19098	64.46	-68.06	1.4	 79	3.4
19103	64.41	-68.05	1.4	 79	3.5
19108	64.35	-68.02	1.4	 79	3.6
19114	64.30	-67.98	1.4	 79	3.7
19119	64.24	-67.96	1.4	 79	3.8
19124	64.19	-67.97	1.4	 79	3.9
19129	64.14	-68.01	1.4	 79	3.9
19134	64.08	-68.04	1.4	 79	4.0
19140	64.02	-68.08	1.4	 79	4.1
19146	63.95	-68.10	1.4	 79	4.1
19151	63.90	-68.12	1.4	 79	4.2
19156	63.84	-68.16	1.4	 79	4.2
19161	63.79	-68.20	1.4	 79	4.3
19166	63.74	-68.23	1.4	 79	4.3
19172	63.68	-68.27	1.4	 79	4.3
19177	63.62	-68.28	1.4	 78	4.4
19183	63.56	-68.28	1.4	 78	4.4
19188	63.51	-68.28	1.4	 78	4.4
19192	63.46	-68.27	1.3	 77	4.4
19197	63.41	-68.25	1.3	 77	4.5
19202	63.36	-68.25	1.3	 76	4.5
19207	63.31	-68.27	1.3	 75	4.5
19212	63.25	-68.28	1.3	 74	4.5
19217	63.19	-68.28	1.3	 73	4.5
19223	63.14	-68.27	1.3	 72	4.6
19229	63.08	-68.23	1.2	 71	4.6
19234	63.02	-68.18	1.2	 70	4.6
19239	62.97	-68.16	1.2	 68	4.6
19243	62.92	-68.14	1.2	 67	4.6
19248	62.87	-68.11	1.2	 65	4.7
19253	62.82	-68.08	1.2	 64	4.7
19258	62.77	-68.06	1.2	 62	4.7
19262	62.72	-68.05	1.2	 60	4.8
19267	62.67	-68.03	1.2	 59	4.8
19272	62.62	-68.02	1.2	 57	4.8
19277	62.57	-67.98	1.2	 55	4.9
19282	62.52	-67.93	1.2	 54	4.9
19287	62.46	-67.83	1.2	 52	5.0
19293	62.40	-67.69	1.2	 50	5.0
19299	62.35	-67.56	1.2	 49	5.0
19304	62.29	-67.49	1.2	 47	5.1
19309	62.24	-67.46	1.1	 46	5.1
19315	62.18	-67.47	1.1	 45	5.1
19320	62.12	-67.48	1.2	 43	5.2
19326	62.07	-67.48	1.2	 42	5.2
19331	62.01	-67.47	1.2	 41	5.2
19336	61.96	-67.47	1.2	 40	5.2
19341	61.91	-67.47	1.2	 39	5.2
19345	61.86	-67.45	1.2	 38	5.2
19350	61.81	-67.42	1.2	 37	5.2
19356	61.76	-67.38	1.2	 36	5.2
19361	61.70	-67.33	1.2	 35	5.1
19367	61.65	-67.25	1.2	 34	5.1
19372	61.59	-67.18	1.2	 34	5.0
19377	61.54	-67.11	1.2	 33	5.0
19382	61.49	-67.06	1.2	 33	4.9
19387	61.44	-67.02	1.2	 32	4.8
19392	61.38	-66.98	1.2	 32	4.8
19398	61.33	-66.93	1.2	 32	4.7
19403	61.28	-66.88	1.2	 31	4.6
19408	61.23	-66.84	1.2	 31	4.5
19412	61.18	-66.81	1.2	 31	4.4
19418	61.13	-66.76	1.2	 31	4.2
19423	61.07	-66.68	1.2	 31	4.1
19429	61.02	-66.60	1.2	 32	4.0
19434	60.96	-66.53	1.2	 32	3.9
19439	60.91	-66.49	1.2	 32	3.7
19445	60.85	-66.47	1.2	 33	3.6
19450	60.80	-66.47	1.2	 33	3.5
19455	60.75	-66.48	1.2	 34	3.3
19461	60.69	-66.49	1.2	 35	3.2
19466	60.64	-66.50	1.2	 36	3.1
19471	60.59	-66.51	1.2	 37	3.0
19476	60.54	-66.52	1.2	 39	2.8
19481	60.50	-66.53	1.2	 40	2.7
19485	60.45	-66.54	1.2	 42	2.6
19489	60.41	-66.54	1.2	 44	2.5
19493	60.37	-66.54	1.2	 47	2.3
19499	60.32	-66.54	1.1	 49	2.2
19505	60.26	-66.52	1.1	 52	2.1
19511	60.20	-66.49	1.1	 55	2.0
19516	60.14	-66.45	1.1	 59	1.9
19521	60.09	-66.41	1.1	 63	1.8
19526	60.04	-66.36	1.1	 67	1.8
19531	60.00	-66.29	1.1	 72	1.7
19535	59.95	-66.20	1.1	 77	1.7
19540	59.90	-66.11	1.1	 82	1.6
19545	59.85	-66.05	1.1	 87	1.6
19550	59.80	-66.02	1.1	 93	1.6
19555	59.75	-65.99	1.1	 98	1.6
19561	59.70	-65.98	1.1	104	1.6
19566	59.64	-65.98	1.1	109	1.7
19572	59.59	-66.00	1.1	114	1.7
19577	59.54	-66.02	1.1	118	1.8
19582	59.49	-66.03	1.1	123	1.8
19587	59.44	-66.03	1.1	126	1.9
19592	59.40	-66.01	1.1	130	2.0
19597	59.35	-66.00	1.1	133	2.1
19602	59.30	-66.00	1.1	136	2.2
19607	59.25	-66.00	1.1	138	2.3
19612	59.19	-66.01	1.1	140	2.4
19618	59.13	-66.01	1.1	142	2.5
19624	59.08	-66.02	1.1	144	2.6
19629	59.03	-66.02	1.1	145	2.7
19635	58.98	-66.02	1.1	147	2.8
19640	58.92	-66.02	1.1	148	2.9
19646	58.87	-66.03	1.1	149	3.0
19651	58.81	-66.03	1.1	149	3.1
19656	58.77	-66.04	1.1	150	3.1
19662	58.71	-66.07	1.1	151	3.2
19667	58.66	-66.11	1.1	151	3.3
19672	58.61	-66.13	1.1	152	3.4
19677	58.56	-66.14	1.1	152	3.5
19683	58.51	-66.13	1.1	152	3.5
19689	58.45	-66.12	1.1	152	3.6
19694	58.40	-66.12	1.1	152	3.6
19699	58.35	-66.13	1.1	152	3.7
19704	58.30	-66.14	1.1	152	3.7
19710	58.25	-66.13	1.1	152	3.8
19715	58.20	-66.12	1.1	152	3.8
19720	58.15	-66.12	1.1	151	3.8
19725	58.10	-66.11	1.1	151	3.8
19730	58.06	-66.11	1.1	150	3.8
19735	58.01	-66.10	1.1	150	3.8
19741	57.95	-66.09	1.1	149	3.8
19746	57.90	-66.10	1.1	148	3.8
19752	57.84	-66.11	1.1	147	3.8
19758	57.79	-66.12	1.1	146	3.8
19763	57.74	-66.12	1.1	145	3.8
19768	57.69	-66.12	1.1	144	3.7
19773	57.64	-66.13	1.1	142	3.7
19778	57.60	-66.14	1.1	141	3.6
19782	57.56	-66.12	1.1	139	3.6
19787	57.51	-66.08	1.1	137	3.6
19792	57.46	-66.06	1.1	135	3.5
19798	57.41	-66.06	1.1	133	3.5
19803	57.36	-66.07	1.1	131	3.4
19809	57.30	-66.11	1.1	129	3.4
19815	57.25	-66.14	1.1	126	3.3
19821	57.19	-66.16	1.1	124	3.3
19826	57.14	-66.21	1.1	122	3.3
19833	57.08	-66.28	1.1	119	3.2
19838	57.03	-66.33	1.1	117	3.2
19843	56.98	-66.35	1.1	114	3.2
19847	56.95	-66.36	1.1	112	3.2
19851	56.91	-66.35	1.1	110	3.1
19856	56.86	-66.34	1.1	108	3.1
19861	56.81	-66.33	1.1	106	3.1
19867	56.76	-66.32	1.1	104	3.1
19871	56.72	-66.31	1.1	102	3.1
19876	56.67	-66.30	1.1	101	3.1
19881	56.63	-66.27	1.1	100	3.1
19886	56.58	-66.25	1.1	 99	3.1
19891	56.53	-66.26	1.1	 98	3.0
19896	56.49	-66.28	1.1	 97	3.0
19901	56.44	-66.28	1.1	 97	3.0
19905	56.40	-66.28	1.1	 97	3.0
19910	56.36	-66.27	1.1	 96	3.0
19914	56.32	-66.26	1.1	 97	3.0
19919	56.27	-66.24	1.1	 97	3.0
19924	56.23	-66.23	1.1	 97	3.0
19929	56.18	-66.24	1.1	 98	3.0
19934	56.13	-66.25	1.1	 98	3.0
19940	56.08	-66.26	1.1	 99	3.0
19945	56.03	-66.26	1.1	100	3.0
19949	55.99	-66.27	1.1	100	3.1
19954	55.95	-66.28	1.1	101	3.1
19959	55.90	-66.29	1.1	102	3.1
19965	55.84	-66.29	1.1	102	3.1
19970	55.80	-66.28	1.1	103	3.2
19975	55.75	-66.27	1.1	103	3.2
19980	55.70	-66.25	1.1	104	3.3
19985	55.66	-66.24	1.1	104	3.3
19990	55.61	-66.24	1.1	104	3.3
19996	55.56	-66.27	1.1	105	3.4
20002	55.51	-66.31	1.1	105	3.4
20007	55.46	-66.34	1.1	105	3.4
20012	55.42	-66.39	1.1	105	3.5
20017	55.37	-66.44	1.1	105	3.5
20022	55.32	-66.48	1.1	104	3.5
20028	55.27	-66.52	1.1	104	3.5
20033	55.22	-66.55	1.1	104	3.6
20038	55.18	-66.57	1.1	104	3.6
20044	55.13	-66.58	1.1	103	3.6
20049	55.08	-66.59	1.1	103	3.6
20054	55.03	-66.60	1.1	102	3.6
20059	54.98	-66.59	1.1	102	3.6
20064	54.94	-66.58	1.1	101	3.6
20068	54.90	-66.56	1.1	101	3.6
20073	54.85	-66.53	1.1	100	3.6
20079	54.81	-66.51	1.1	 99	3.6
20084	54.76	-66.49	1.1	 98	3.6
20090	54.71	-66.47	1.1	 98	3.6
20095	54.66	-66.46	1.1	 97	3.6
20100	54.61	-66.44	1.1	 96	3.6
20106	54.56	-66.42	1.1	 95	3.6
20111	54.52	-66.43	1.1	 94	3.6
20116	54.47	-66.43	1.1	 93	3.6
20121	54.42	-66.44	1.1	 92	3.6
20127	54.37	-66.44	1.1	 91	3.6
20132	54.33	-66.43	1.1	 91	3.6
20137	54.28	-66.42	1.1	 90	3.6
20142	54.24	-66.40	1.1	 89	3.6
20146	54.20	-66.38	1.1	 88	3.6
20151	54.15	-66.35	1.1	 87	3.7
20157	54.10	-66.34	1.1	 87	3.7
20162	54.05	-66.33	1.1	 86	3.7
20168	54.01	-66.31	1.1	 85	3.7
20173	53.96	-66.30	1.1	 85	3.7
20179	53.90	-66.31	1.1	 84	3.7
20185	53.85	-66.31	1.1	 84	3.7
20191	53.80	-66.30	1.1	 83	3.7
20196	53.76	-66.30	1.1	 83	3.7
20201	53.71	-66.30	1.1	 82	3.7
20206	53.67	-66.30	1.1	 82	3.7
20210	53.63	-66.30	1.1	 82	3.8
20215	53.58	-66.29	1.1	 81	3.8
20220	53.54	-66.29	1.1	 81	3.8
20225	53.50	-66.27	1.1	 81	3.8
20230	53.45	-66.25	1.1	 81	3.8
20235	53.41	-66.22	1.1	 80	3.8
20241	53.36	-66.20	1.1	 80	3.8
20247	53.30	-66.17	1.1	 80	3.9
20253	53.25	-66.15	1.1	 80	3.9
20258	53.20	-66.13	1.1	 79	3.9
20264	53.16	-66.12	1.1	 79	3.9
20269	53.11	-66.11	1.1	 79	4.0
20273	53.07	-66.10	1.1	 78	4.0
20279	53.03	-66.07	1.1	 78	4.1
20284	52.98	-66.06	1.1	 77	4.1
20290	52.93	-66.06	1.1	 77	4.2
20294	52.89	-66.06	1.1	 76	4.2
20299	52.85	-66.06	1.1	 75	4.3
20304	52.81	-66.05	1.1	 75	4.4
20310	52.75	-66.03	1.1	 74	4.4
20317	52.70	-66.00	1.1	 73	4.5
20322	52.65	-65.96	1.1	 72	4.5
20327	52.60	-65.92	1.1	 71	4.6
20332	52.56	-65.90	1.1	 70	4.6
20337	52.52	-65.91	1.1	 69	4.7
20342	52.47	-65.93	1.1	 68	4.7
20347	52.43	-65.94	1.1	 67	4.7
20352	52.39	-65.97	1.1	 66	4.7
20358	52.34	-66.00	1.1	 65	4.7
20364	52.29	-66.03	1.1	 64	4.7
20369	52.24	-66.06	1.1	 63	4.7
20374	52.20	-66.07	1.1	 62	4.7
20378	52.16	-66.09	1.1	 60	4.7
20383	52.12	-66.11	1.1	 59	4.6
20388	52.08	-66.14	1.1	 58	4.6
20393	52.03	-66.16	1.1	 56	4.6
20398	51.99	-66.16	1.1	 55	4.5
20403	51.95	-66.14	1.1	 53	4.5
20408	51.90	-66.11	1.1	 52	4.4
20414	51.85	-66.09	1.1	 50	4.4
20420	51.80	-66.08	1.1	 49	4.3
20425	51.76	-66.10	1.0	 47	4.3
20430	51.72	-66.11	1.0	 45	4.2
20435	51.67	-66.11	1.1	 44	4.2
20441	51.62	-66.11	1.0	 42	4.1
20447	51.58	-66.10	1.0	 40	4.1
20452	51.53	-66.11	1.0	 39	4.1
20457	51.49	-66.12	1.0	 37	4.1
20462	51.45	-66.11	1.0	 36	4.1
20467	51.40	-66.10	1.0	 34	4.1
20472	51.36	-66.09	1.0	 33	4.1
20478	51.31	-66.09	1.0	 32	4.1
20483	51.27	-66.09	1.0	 31	4.1
20489	51.22	-66.09	1.0	 30	4.2
20494	51.18	-66.09	1.0	 29	4.2
20499	51.13	-66.10	1.0	 28	4.2
20504	51.09	-66.10	1.0	 27	4.3
20508	51.06	-66.10	1.0	 27	4.3
20512	51.02	-66.10	1.0	 26	4.4
20517	50.98	-66.10	1.0	 26	4.4
20522	50.94	-66.09	1.0	 26	4.5
20528	50.89	-66.07	1.0	 25	4.5
20533	50.85	-66.04	1.0	 25	4.6
20539	50.80	-65.99	1.0	 25	4.6
20545	50.75	-65.89	1.0	 25	4.7
20551	50.70	-65.75	1.0	 25	4.8
20556	50.66	-65.60	1.0	 25	4.8
20561	50.61	-65.48	1.0	 24	4.8
20566	50.57	-65.40	1.0	 24	4.9
20571	50.53	-65.36	1.0	 24	4.9
20577	50.48	-65.33	1.0	 24	5.0
20582	50.44	-65.31	1.0	 24	5.0
20587	50.40	-65.27	1.0	 24	5.0
20592	50.35	-65.22	1.0	 24	5.0
20598	50.30	-65.20	1.0	 24	5.0
20604	50.26	-65.20	1.0	 24	5.0
20609	50.21	-65.21	1.0	 24	5.0
20614	50.17	-65.22	1.0	 24	5.0
20619	50.13	-65.20	1.0	 23	4.9
20624	50.09	-65.16	1.0	 23	4.9
20629	50.05	-65.13	1.0	 23	4.9
20635	50.00	-65.12	1.0	 23	4.8
20640	49.96	-65.12	1.0	 22	4.8
20645	49.92	-65.15	1.0	 22	4.7
20651	49.87	-65.18	1.1	 22	4.6
20657	49.82	-65.20	1.1	 21	4.6
20663	49.77	-65.19	1.1	 21	4.5
20669	49.72	-65.19	1.1	 21	4.4
20675	49.67	-65.15	1.1	 20	4.3
20681	49.62	-65.11	1.1	 20	4.3
20687	49.57	-65.12	1.1	 19	4.2
20692	49.53	-65.14	1.0	 19	4.1
20696	49.50	-65.13	1.0	 18	4.0
20701	49.47	-65.12	1.0	 18	4.0
20705	49.43	-65.09	1.0	 17	3.9
20710	49.39	-65.07	1.0	 17	3.8
20715	49.35	-65.06	1.0	 16	3.8
20720	49.31	-65.05	1.0	 16	3.7
20726	49.26	-65.03	1.0	 15	3.6
20732	49.21	-65.00	1.0	 15	3.6
20738	49.16	-64.98	1.0	 14	3.5
20744	49.11	-64.96	1.0	 14	3.5
20750	49.07	-64.93	1.0	 13	3.4
20755	49.03	-64.91	1.0	 13	3.4
20760	48.98	-64.89	1.0	 12	3.4
20766	48.94	-64.87	1.0	 12	3.3
20772	48.89	-64.84	1.0	 12	3.3
20777	48.85	-64.79	1.0	 12	3.3
20783	48.80	-64.73	1.0	 11	3.3
20788	48.76	-64.68	1.0	 11	3.3
20794	48.71	-64.62	1.0	 11	3.3
20799	48.68	-64.57	1.0	 11	3.3
20804	48.64	-64.53	1.0	 11	3.3
20808	48.60	-64.49	1.0	 12	3.3
20813	48.56	-64.46	1.0	 12	3.3
20818	48.52	-64.46	1.0	 12	3.4
20824	48.48	-64.46	1.0	 13	3.4
20829	48.44	-64.46	1.0	 13	3.4
20834	48.40	-64.42	1.0	 14	3.4
20839	48.35	-64.36	1.0	 15	3.5
20845	48.31	-64.30	1.0	 16	3.5
20851	48.26	-64.25	1.0	 16	3.6
20856	48.22	-64.20	1.0	 17	3.6
20861	48.18	-64.17	1.0	 18	3.6
20865	48.15	-64.14	1.0	 19	3.7
20869	48.12	-64.13	1.0	 20	3.7
20874	48.08	-64.13	1.0	 21	3.8
20879	48.04	-64.14	1.0	 22	3.8
20885	47.99	-64.13	1.0	 23	3.8
20891	47.95	-64.09	1.0	 23	3.9
20897	47.90	-64.06	1.0	 24	3.9
20902	47.86	-64.01	1.0	 25	3.9
20908	47.81	-63.97	1.0	 26	4.0
20913	47.77	-63.95	1.0	 26	4.0
20918	47.73	-63.93	1.0	 27	4.0
20923	47.69	-63.90	1.0	 28	4.0
20929	47.65	-63.86	1.0	 28	4.1
20935	47.60	-63.81	1.0	 29	4.1
20941	47.56	-63.76	1.0	 29	4.1
20947	47.51	-63.69	1.0	 29	4.1
20952	47.47	-63.63	1.0	 30	4.1
20958	47.43	-63.58	1.0	 30	4.1
20964	47.38	-63.53	1.0	 30	4.0
20970	47.33	-63.48	1.0	 30	4.0
20976	47.28	-63.43	1.0	 30	4.0
20982	47.24	-63.37	1.0	 30	4.0
20987	47.20	-63.31	1.0	 30	4.0
20992	47.16	-63.24	1.0	 30	3.9
20998	47.12	-63.17	1.0	 30	3.9
21004	47.07	-63.11	1.0	 30	3.9
21009	47.03	-63.04	1.0	 30	3.8
21014	46.99	-62.98	1.0	 30	3.8
21019	46.95	-62.90	1.0	 30	3.8
21024	46.91	-62.82	1.0	 31	3.7
21030	46.88	-62.74	1.0	 31	3.7
21035	46.84	-62.68	1.0	 31	3.7
21040	46.80	-62.62	1.0	 31	3.6
21045	46.76	-62.57	1.0	 32	3.6
21051	46.71	-62.54	1.0	 32	3.5
21058	46.66	-62.51	1.0	 33	3.5
21064	46.62	-62.47	1.0	 34	3.4
21069	46.58	-62.45	1.0	 35	3.4
21074	46.54	-62.43	1.0	 36	3.3
21079	46.50	-62.42	1.0	 37	3.3
21085	46.45	-62.42	1.0	 38	3.2
21091	46.41	-62.39	1.0	 40	3.2
21097	46.36	-62.33	1.0	 42	3.1
21103	46.32	-62.25	1.0	 43	3.1
21109	46.28	-62.17	1.0	 45	3.1
